n_cooling,%agr,%clas,%red
68,82.0059,97.3451,66.6667
69,82.0059,97.3451,66.6667
70,82.0059,97.3451,66.6667
71,84.4543,95.5752,73.3333
72,84.4543,95.5752,73.3333
73,84.4543,95.5752,73.3333
74,84.4543,95.5752,73.3333
75,84.4543,95.5752,73.3333
76,84.4543,95.5752,73.3333
77,84.4543,95.5752,73.3333
78,84.4543,95.5752,73.3333
79,84.4543,95.5752,73.3333
80,84.4543,95.5752,73.3333
81,84.4543,95.5752,73.3333
82,84.4543,95.5752,73.3333
83,84.4543,95.5752,73.3333
84,84.4543,95.5752,73.3333
85,84.4543,95.5752,73.3333
86,84.4543,95.5752,73.3333
87,84.4543,95.5752,73.3333
88,84.4543,95.5752,73.3333
89,84.4543,95.5752,73.3333
90,84.4543,95.5752,73.3333
91,84.4543,95.5752,73.3333
92,84.4543,95.5752,73.3333
93,84.4543,95.5752,73.3333
94,84.4543,95.5752,73.3333
95,84.4543,95.5752,73.3333
96,84.4543,95.5752,73.3333
97,84.4543,95.5752,73.3333
98,84.4543,95.5752,73.3333
99,84.4543,95.5752,73.3333
100,84.4543,95.5752,73.3333
101,84.4543,95.5752,73.3333
102,84.4543,95.5752,73.3333
103,84.4543,95.5752,73.3333
104,84.4543,95.5752,73.3333
105,84.4543,95.5752,73.3333
106,84.4543,95.5752,73.3333
107,86.0177,92.0354,80
108,89.351,92.0354,86.6667
109,89.351,92.0354,86.6667
110,89.351,92.0354,86.6667
111,89.351,92.0354,86.6667
112,89.351,92.0354,86.6667
113,89.351,92.0354,86.6667
114,89.351,92.0354,86.6667
115,89.351,92.0354,86.6667
116,89.351,92.0354,86.6667
117,89.351,92.0354,86.6667
118,89.351,92.0354,86.6667
119,89.351,92.0354,86.6667
120,89.351,92.0354,86.6667
121,89.351,92.0354,86.6667
122,89.351,92.0354,86.6667
123,89.351,92.0354,86.6667
124,89.351,92.0354,86.6667
125,89.351,92.0354,86.6667
126,89.351,92.0354,86.6667
127,89.351,92.0354,86.6667
128,89.351,92.0354,86.6667
129,89.351,92.0354,86.6667
130,89.351,92.0354,86.6667
131,89.351,92.0354,86.6667
132,89.351,92.0354,86.6667
133,89.351,92.0354,86.6667
134,89.351,92.0354,86.6667
135,89.351,92.0354,86.6667
136,89.351,92.0354,86.6667
137,89.351,92.0354,86.6667
138,89.351,92.0354,86.6667
139,89.351,92.0354,86.6667
140,89.351,92.0354,86.6667
141,89.351,92.0354,86.6667
142,89.351,92.0354,86.6667
143,89.351,92.0354,86.6667
144,89.351,92.0354,86.6667
145,89.351,92.0354,86.6667
146,89.351,92.0354,86.6667
147,89.351,92.0354,86.6667
148,89.351,92.0354,86.6667
149,89.351,92.0354,86.6667
150,89.351,92.0354,86.6667
151,89.351,92.0354,86.6667
152,89.351,92.0354,86.6667
153,89.351,92.0354,86.6667
154,89.351,92.0354,86.6667
155,89.7935,92.9203,86.6667
156,89.7935,92.9203,86.6667
157,89.7935,92.9203,86.6667
158,89.7935,92.9203,86.6667
159,89.7935,92.9203,86.6667
160,89.7935,92.9203,86.6667
161,89.7935,92.9203,86.6667
162,89.7935,92.9203,86.6667
163,89.7935,92.9203,86.6667
164,89.7935,92.9203,86.6667
165,89.7935,92.9203,86.6667
166,89.7935,92.9203,86.6667
167,89.7935,92.9203,86.6667
168,89.7935,92.9203,86.6667
169,89.7935,92.9203,86.6667
170,89.7935,92.9203,86.6667
171,89.7935,92.9203,86.6667
172,90.9145,88.4956,93.3333
173,90.9145,88.4956,93.3333
174,90.9145,88.4956,93.3333
175,90.9145,88.4956,93.3333
176,90.9145,88.4956,93.3333
177,91.9026,93.8053,90
178,92.3451,94.6903,90
179,92.3451,94.6903,90
180,92.3451,94.6903,90
181,92.3451,94.6903,90
182,92.3451,94.6903,90
183,92.3451,94.6903,90
184,92.3451,94.6903,90
185,92.3451,94.6903,90
186,92.3451,94.6903,90
187,92.3451,94.6903,90
188,92.3451,94.6903,90
189,92.3451,94.6903,90
190,92.3451,94.6903,90
191,92.3451,94.6903,90
192,92.3451,94.6903,90
193,92.3451,94.6903,90
194,92.3451,94.6903,90
195,92.3451,94.6903,90
196,92.3451,94.6903,90
197,92.3451,94.6903,90
198,92.3451,94.6903,90
199,92.3451,94.6903,90
200,92.3451,94.6903,90
201,92.3451,94.6903,90
202,92.3451,94.6903,90
203,92.3451,94.6903,90
204,92.3451,94.6903,90
205,92.3451,94.6903,90
206,92.3451,94.6903,90
207,92.3451,94.6903,90
208,92.3451,94.6903,90
209,92.3451,94.6903,90
210,92.3451,94.6903,90
211,92.3451,94.6903,90
212,92.3451,94.6903,90
213,92.3451,94.6903,90
214,92.3451,94.6903,90
215,92.3451,94.6903,90
216,92.3451,94.6903,90
217,92.3451,94.6903,90
218,92.3451,94.6903,90
219,92.3451,94.6903,90
220,92.3451,94.6903,90
221,92.3451,94.6903,90
222,92.3451,94.6903,90
223,92.3451,94.6903,90
224,92.3451,94.6903,90
225,92.3451,94.6903,90
226,92.3451,94.6903,90
227,92.3451,94.6903,90
228,92.3451,94.6903,90
229,92.3451,94.6903,90
230,92.3451,94.6903,90
231,92.3451,94.6903,90
232,92.3451,94.6903,90
233,92.3451,94.6903,90
234,92.3451,94.6903,90
235,92.3451,94.6903,90
236,92.3451,94.6903,90
237,92.3451,94.6903,90
238,92.3451,94.6903,90
239,92.3451,94.6903,90
240,92.3451,94.6903,90
241,92.3451,94.6903,90
242,92.3451,94.6903,90
243,92.3451,94.6903,90
244,92.3451,94.6903,90
245,92.3451,94.6903,90
246,92.3451,94.6903,90
247,92.3451,94.6903,90
248,92.3451,94.6903,90
249,92.3451,94.6903,90
250,92.3451,94.6903,90
251,92.3451,94.6903,90
252,92.3451,94.6903,90
253,92.3451,94.6903,90
254,92.3451,94.6903,90
255,92.3451,94.6903,90
256,92.3451,94.6903,90
257,92.3451,94.6903,90
258,92.3451,94.6903,90
259,92.3451,94.6903,90
260,92.3451,94.6903,90
261,92.3451,94.6903,90
262,92.3451,94.6903,90
263,92.3451,94.6903,90
264,92.3451,94.6903,90
265,92.3451,94.6903,90
266,92.3451,94.6903,90
267,92.3451,94.6903,90
268,92.3451,94.6903,90
269,92.3451,94.6903,90
270,92.3451,94.6903,90
271,92.3451,94.6903,90
272,92.3451,94.6903,90
273,92.3451,94.6903,90
274,92.3451,94.6903,90
275,92.3451,94.6903,90
276,92.3451,94.6903,90
277,92.3451,94.6903,90
278,92.3451,94.6903,90
279,92.3451,94.6903,90
280,92.3451,94.6903,90
281,92.3451,94.6903,90
282,92.3451,94.6903,90
283,92.3451,94.6903,90
284,92.3451,94.6903,90
285,92.3451,94.6903,90
286,92.3451,94.6903,90
287,92.3451,94.6903,90
288,92.3451,94.6903,90
289,92.3451,94.6903,90
