n_cooling,%agr,%clas,%red
222,91.9026,93.8053,90
223,91.9026,93.8053,90
224,91.9026,93.8053,90
225,91.9026,93.8053,90
226,91.9026,93.8053,90
227,91.9026,93.8053,90
228,91.9026,93.8053,90
229,91.9026,93.8053,90
230,91.9026,93.8053,90
231,91.9026,93.8053,90
232,91.9026,93.8053,90
233,91.9026,93.8053,90
234,91.9026,93.8053,90
235,91.9026,93.8053,90
236,91.9026,93.8053,90
237,91.9026,93.8053,90
238,91.9026,93.8053,90
239,91.9026,93.8053,90
240,91.9026,93.8053,90
241,91.9026,93.8053,90
242,91.9026,93.8053,90
243,91.9026,93.8053,90
244,91.9026,93.8053,90
245,91.9026,93.8053,90
246,91.9026,93.8053,90
247,91.9026,93.8053,90
248,91.9026,93.8053,90
249,91.9026,93.8053,90
250,91.9026,93.8053,90
251,91.9026,93.8053,90
252,91.9026,93.8053,90
253,91.9026,93.8053,90
254,91.9026,93.8053,90
255,91.9026,93.8053,90
256,91.9026,93.8053,90
257,91.9026,93.8053,90
258,91.9026,93.8053,90
259,91.9026,93.8053,90
260,91.9026,93.8053,90
261,91.9026,93.8053,90
262,91.9026,93.8053,90
263,91.9026,93.8053,90
264,91.9026,93.8053,90
265,91.9026,93.8053,90
266,91.9026,93.8053,90
267,91.9026,93.8053,90
268,91.9026,93.8053,90
269,91.9026,93.8053,90
270,91.9026,93.8053,90
271,91.9026,93.8053,90
272,91.9026,93.8053,90
273,91.9026,93.8053,90
274,91.9026,93.8053,90
275,91.9026,93.8053,90
276,91.9026,93.8053,90
277,91.9026,93.8053,90
278,91.9026,93.8053,90
279,91.9026,93.8053,90
280,91.9026,93.8053,90
281,91.9026,93.8053,90
282,91.9026,93.8053,90
283,91.9026,93.8053,90
284,91.9026,93.8053,90
285,91.9026,93.8053,90
286,91.9026,93.8053,90
287,91.9026,93.8053,90
