n_cooling,%agr,%clas,%red
253,87.7876,95.5752,80
254,87.7876,95.5752,80
255,87.7876,95.5752,80
256,87.7876,95.5752,80
257,87.7876,95.5752,80
258,87.7876,95.5752,80
259,87.7876,95.5752,80
260,87.7876,95.5752,80
261,87.7876,95.5752,80
262,87.7876,95.5752,80
263,87.7876,95.5752,80
264,87.7876,95.5752,80
265,87.7876,95.5752,80
266,87.7876,95.5752,80
267,87.7876,95.5752,80
268,87.7876,95.5752,80
269,87.7876,95.5752,80
270,87.7876,95.5752,80
271,87.7876,95.5752,80
272,87.7876,95.5752,80
273,87.7876,95.5752,80
274,87.7876,95.5752,80
275,87.7876,95.5752,80
276,87.7876,95.5752,80
277,87.7876,95.5752,80
278,87.7876,95.5752,80
279,87.7876,95.5752,80
280,87.7876,95.5752,80
281,87.7876,95.5752,80
282,87.7876,95.5752,80
283,87.7876,95.5752,80
284,87.7876,95.5752,80
285,87.7876,95.5752,80
286,87.7876,95.5752,80
287,87.7876,95.5752,80
288,87.7876,95.5752,80
289,87.7876,95.5752,80
290,87.7876,95.5752,80
291,87.7876,95.5752,80
292,87.7876,95.5752,80
293,87.7876,95.5752,80
294,87.7876,95.5752,80
295,87.7876,95.5752,80
296,87.7876,95.5752,80
297,87.7876,95.5752,80
