n_cooling,%agr,%clas,%red
174,83.5693,93.8053,73.3333
175,83.5693,93.8053,73.3333
176,83.5693,93.8053,73.3333
177,83.5693,93.8053,73.3333
178,83.5693,93.8053,73.3333
179,83.5693,93.8053,73.3333
180,83.5693,93.8053,73.3333
181,83.5693,93.8053,73.3333
182,83.5693,93.8053,73.3333
183,83.5693,93.8053,73.3333
184,83.5693,93.8053,73.3333
185,83.5693,93.8053,73.3333
186,83.5693,93.8053,73.3333
187,83.5693,93.8053,73.3333
188,83.5693,93.8053,73.3333
189,83.5693,93.8053,73.3333
190,83.5693,93.8053,73.3333
191,83.5693,93.8053,73.3333
192,83.5693,93.8053,73.3333
193,83.5693,93.8053,73.3333
194,83.5693,93.8053,73.3333
195,83.5693,93.8053,73.3333
196,83.5693,93.8053,73.3333
197,83.5693,93.8053,73.3333
198,83.5693,93.8053,73.3333
199,83.5693,93.8053,73.3333
200,83.5693,93.8053,73.3333
201,83.5693,93.8053,73.3333
202,83.5693,93.8053,73.3333
203,83.5693,93.8053,73.3333
204,83.5693,93.8053,73.3333
205,83.5693,93.8053,73.3333
206,83.5693,93.8053,73.3333
207,83.5693,93.8053,73.3333
208,83.5693,93.8053,73.3333
209,83.5693,93.8053,73.3333
210,83.5693,93.8053,73.3333
211,83.5693,93.8053,73.3333
212,83.5693,93.8053,73.3333
213,83.5693,93.8053,73.3333
214,83.5693,93.8053,73.3333
215,83.5693,93.8053,73.3333
216,83.5693,93.8053,73.3333
217,83.5693,93.8053,73.3333
218,83.5693,93.8053,73.3333
219,83.5693,93.8053,73.3333
220,83.5693,93.8053,73.3333
221,83.5693,93.8053,73.3333
222,83.5693,93.8053,73.3333
223,83.5693,93.8053,73.3333
224,83.5693,93.8053,73.3333
225,83.5693,93.8053,73.3333
226,83.5693,93.8053,73.3333
227,83.5693,93.8053,73.3333
228,83.5693,93.8053,73.3333
229,83.5693,93.8053,73.3333
230,83.5693,93.8053,73.3333
231,83.5693,93.8053,73.3333
232,83.5693,93.8053,73.3333
233,83.5693,93.8053,73.3333
234,83.5693,93.8053,73.3333
235,83.5693,93.8053,73.3333
236,83.5693,93.8053,73.3333
237,83.5693,93.8053,73.3333
238,83.5693,93.8053,73.3333
239,83.5693,93.8053,73.3333
240,83.5693,93.8053,73.3333
241,83.5693,93.8053,73.3333
242,83.5693,93.8053,73.3333
243,83.5693,93.8053,73.3333
244,83.5693,93.8053,73.3333
245,83.5693,93.8053,73.3333
246,83.5693,93.8053,73.3333
247,83.5693,93.8053,73.3333
248,83.5693,93.8053,73.3333
249,83.5693,93.8053,73.3333
250,83.5693,93.8053,73.3333
251,83.5693,93.8053,73.3333
252,83.5693,93.8053,73.3333
253,83.5693,93.8053,73.3333
254,83.5693,93.8053,73.3333
255,83.5693,93.8053,73.3333
256,83.5693,93.8053,73.3333
257,83.5693,93.8053,73.3333
258,83.5693,93.8053,73.3333
259,83.5693,93.8053,73.3333
260,83.5693,93.8053,73.3333
261,83.5693,93.8053,73.3333
262,83.5693,93.8053,73.3333
263,83.5693,93.8053,73.3333
264,83.5693,93.8053,73.3333
265,83.5693,93.8053,73.3333
266,83.5693,93.8053,73.3333
267,83.5693,93.8053,73.3333
268,83.5693,93.8053,73.3333
269,83.5693,93.8053,73.3333
270,83.5693,93.8053,73.3333
271,83.5693,93.8053,73.3333
272,83.5693,93.8053,73.3333
273,83.5693,93.8053,73.3333
274,83.5693,93.8053,73.3333
275,83.5693,93.8053,73.3333
276,83.5693,93.8053,73.3333
277,83.5693,93.8053,73.3333
278,83.5693,93.8053,73.3333
279,83.5693,93.8053,73.3333
280,83.5693,93.8053,73.3333
281,83.5693,93.8053,73.3333
282,83.5693,93.8053,73.3333
283,83.5693,93.8053,73.3333
284,83.5693,93.8053,73.3333
285,83.5693,93.8053,73.3333
286,83.5693,93.8053,73.3333
287,83.5693,93.8053,73.3333
288,83.5693,93.8053,73.3333
289,83.5693,93.8053,73.3333
290,83.5693,93.8053,73.3333
291,83.5693,93.8053,73.3333
292,83.5693,93.8053,73.3333
293,83.5693,93.8053,73.3333
294,83.5693,93.8053,73.3333
295,83.5693,93.8053,73.3333
296,83.5693,93.8053,73.3333
